"#","Client_time","Server_time","Event","Village","Spins","Coins","Gems","Pet xp","Pet Food","all_time_spins","device_id","app_version","fb_id","profile","total_xp","Event_id","Activation_segment","Configuration_segment","Multiplier_segment","Current_mission_index","Action_name","Required_amount","Current_amount","Received_amount","Bet_multiplier","Accumulation_event_id","Accumulation_bonus_event_id","Result","Original_amount","Result_amount","Missions_total","Special_event_config_id_1","Special_event_config_id_2","Special_event_config_id_3","Current_mission_reward_reward_0_type","Current_mission_reward_reward_0_amount","Bucket_name","Next_mission_index","Current_mission_overflow","Next_mission_required_amount","Next_mission_rewards_reward_0_type","Next_mission_rewards_reward_0_amount","Spin_result_symbols","Spin_result","Bet Options","Current Bet Option","Auto_spin","Active_special_event_1","Active_special_event_2","Active_special_event_3","Active_special_event_4","Active_special_event_5","Active_special_event_6","Active_special_event_7","Active_special_event_8","Active_special_event_9","Active_special_event_10","Written_by","Config_sub_type","User_segment","Total_received_amount","Rest_of_accumulative_rewards","Final_mission_index","Collection_id","Event_type","Name","Action","Reason","Type","Sub_type","Accumulated_rewards","Reward_0_type","Reward_0_amount","Reward_1_type","Reward_1_amount","Reward_2_type","Reward_2_amount","Reward_3_type","Reward_3_amount","Card_category","Gr_ranges","Container_id","Amount","Reward","Max_bet","Min_bet","Result_type","Mission_current","Mission_progress","Attacked Person","Mission","Bet","Is_auto_spin","Event_spin_result_left","Event_spin_result_middle","Event_spin_result_right","Mission_completed","Source","Card_id","Season_id","Chest_type","Card_1_id","Card_2_id","Card_3_id","Card_4_id","Card_5_id","Card_6_id","Card_7_id","Card_8_id","Card_9_id","Card_name","Is_new","Product_id","Description","Bucket_id","Status","Required_accumulative_amount","Collected","Timer","Time_left","Starts_at","Ends_at","Booster_event_start","Booster_event_end","Visible_offer_number_1","Visible_offer_number_2","Visible_offer_number_3","Visible_offer_number_4","Visible_offer_number_5","Visible_offer_number_6","Reason_of_change","Amount_total","Duration","Os","Date_Installed","Manufacturer","Model","Social_provider_name","Os_version","Fingerprint","Country_code","Session_lengh","Resume_time","First_login","Target_profile_group","Msg","Popup_name","Code"
"1151","2022-09-04T15:42:36.531Z","2022-09-04T15:42:36.531Z","accumulation_event_action_complete","361","9311","49277288422281","0","","","575795","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205523","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_2","350000","269160","2","250","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T15:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"1152","2022-09-04T15:42:42.288Z","2022-09-04T15:42:54.618Z","spin","361","9061","49277288422281","","5128500","247.25","575796","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","attack,attack,attack","attack","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","true","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1153","2022-09-04T15:42:53.559Z","2022-09-04T15:42:53.559Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","18000","182000","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_spins_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_5","task_attack_x_times","7","","200000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1154","2022-09-04T15:43:05.277Z","2022-09-04T15:43:05.277Z","accumulation_event_action_complete","361","8811","49280100922281","0","","","575797","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205523","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_1","350000","269660","1","250","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T15:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"1155","2022-09-04T15:43:08.173Z","2022-09-04T15:43:24.557Z","spin","361","8811","49280100922281","","5128500","247.25","575797","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","goldSack,goldSack,accumulation","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","true","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1156","2022-09-04T15:43:13.458Z","2022-09-04T15:43:24.557Z","spin","361","8561","49280850922281","","5128500","247.25","575798","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","goldSack,goldSack,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","true","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1157","2022-09-04T15:43:15.192Z","2022-09-04T15:43:15.192Z","accumulation_event_action_complete","361","8311","49280857172281","0","","","575799","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205523","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_1","350000","269910","1","250","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T15:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"1158","2022-09-04T15:43:17.082Z","2022-09-04T15:43:24.556Z","spin","361","8311","49280857172281","","5128500","247.25","575799","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","coin,accumulation,attack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","true","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1159","2022-09-04T15:43:24.745Z","2022-09-04T15:43:54.646Z","spin","361","8061","49281607172281","","5128500","247.25","575800","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","goldSack,goldSack,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","false","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1160","2022-09-04T15:43:28.905Z","2022-09-04T15:43:28.905Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","10","15","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","850000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_4","task_use_x_tokens","6","","25","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1161","2022-09-04T15:43:28.905Z","2022-09-04T15:43:28.905Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","5","15","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_sixties_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_2","task_use_x_tokens","5","","20","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1162","2022-09-04T15:43:28.906Z","2022-09-04T15:43:28.906Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","30","15","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_3","task_use_x_tokens","7","","45","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1163","2022-09-04T15:43:36.746Z","2022-09-04T15:43:36.746Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","29","16","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_3","task_use_x_tokens","7","","45","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1164","2022-09-04T15:43:36.746Z","2022-09-04T15:43:36.746Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","4","16","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_sixties_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_2","task_use_x_tokens","5","","20","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1165","2022-09-04T15:43:36.746Z","2022-09-04T15:43:36.746Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","9","16","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","850000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_4","task_use_x_tokens","6","","25","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1166","2022-09-04T15:43:43.832Z","2022-09-04T15:43:43.832Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","28","17","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_3","task_use_x_tokens","7","","45","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1167","2022-09-04T15:43:43.832Z","2022-09-04T15:43:43.832Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","3","17","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_sixties_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_2","task_use_x_tokens","5","","20","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1168","2022-09-04T15:43:43.832Z","2022-09-04T15:43:43.832Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","8","17","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","850000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_4","task_use_x_tokens","6","","25","","","","","","","","","","","","","","","","","Android","","","","","","","ES","","","","","","",""
"1169","2022-09-04T15:43:57.834Z","2022-09-04T15:44:24.644Z","chest_found","361","8061","49281607172281","","5128500","247.25","575800","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","token_wheel_2022-09-01T13:01_token_u_7_pgold","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","accumulated_reward_2022-09-04T15:21:11.532Z","","","","","mystery_chest","gae_ruby_chest","","pet_xp","40000","cards","8","spins","150","coins","90000000","","","generic_c440d1a7-d58e-4294-ad09-413b38c4d5ad","8","","","","","","","","","","","","","","","token_wheel","","","mystery","mexico_1","aquarium_2","warriors_5","sweets_7","rides_5","oz_3","egypt_2","rides_8","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1170","2022-09-04T15:43:58.106Z","2022-09-04T15:43:58.106Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","103","397","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_3_2","task_get_x_cards","3","","500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1171","2022-09-04T15:43:58.107Z","2022-09-04T15:43:58.107Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1103","397","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_golden_fire_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_3","task_get_x_cards","6","","1500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1172","2022-09-04T15:43:58.107Z","2022-09-04T15:43:58.107Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","453","397","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_3","task_get_x_cards","5","","850","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1173","2022-09-04T15:43:58.107Z","2022-09-04T15:43:58.107Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1603","397","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_2","task_get_x_cards","7","","2000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1174","2022-09-04T15:44:03.402Z","2022-09-04T15:44:24.643Z","chest_found","361","8211","49281697172281","","5168500","247.25","575800","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","token_wheel_2022-09-01T13:01_token_u_7_pgold","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","accumulated_reward_2022-09-04T15:21:11.532Z","","","","","mystery_chest","fourthofjuly_chest","","cards","6","spins","625","coins","60000000","pet_xp","40000","","","generic_9b3ea121-a084-425b-bb69-c2f8bc771e3e","6","","","","","","","","","","","","","","","token_wheel","","","mystery","tribe_1","oz_5","desert_7","sinbad_3","fisherman_5","christmas_8","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1175","2022-09-04T15:44:04.621Z","2022-09-04T15:44:04.621Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","97","403","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_3_2","task_get_x_cards","3","","500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1176","2022-09-04T15:44:04.622Z","2022-09-04T15:44:04.622Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1597","403","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_2","task_get_x_cards","7","","2000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1177","2022-09-04T15:44:04.622Z","2022-09-04T15:44:04.622Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1097","403","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_golden_fire_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_3","task_get_x_cards","6","","1500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1178","2022-09-04T15:44:04.622Z","2022-09-04T15:44:04.622Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","447","403","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_3","task_get_x_cards","5","","850","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1179","2022-09-04T15:44:09.220Z","2022-09-04T15:44:24.642Z","chest_found","361","8836","49281757172281","","5208500","247.25","575800","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","token_wheel_2022-09-01T13:01_token_u_7_pgold","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","accumulated_reward_2022-09-04T15:21:11.532Z","","","","","mystery_chest","baseball_chest","","cards","6","spins","325","coins","70000000","pet_xp","25000","","","generic_c404ec09-03bf-4171-8576-a178f7e71cef","6","","","","","","","","","","","","","","","token_wheel","","","mystery","legends_1","beasts_7","vikings_8","baba_6","goblins_9","ocean_7","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"1180","2022-09-04T15:44:10.566Z","2022-09-04T15:44:10.566Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","91","409","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_3_2","task_get_x_cards","3","","500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1181","2022-09-04T15:44:10.566Z","2022-09-04T15:44:10.566Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1591","409","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","spins","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_2","task_get_x_cards","7","","2000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1182","2022-09-04T15:44:10.566Z","2022-09-04T15:44:10.566Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","1091","409","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_golden_fire_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_6_3","task_get_x_cards","6","","1500","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1183","2022-09-04T15:44:10.566Z","2022-09-04T15:44:10.566Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","441","409","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","pet_xp","60000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_5_3","task_get_x_cards","5","","850","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"1184","2022-09-04T15:44:22.524Z","2022-09-04T15:44:24.642Z","spin","361","8911","49281839672281","","5233500","247.25","575801","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205523","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","coin,accumulation,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","250","false","token_wheel","viking_quest","accumulation","generic_progress_event_gpe_map_event_1","tournament_center_2022-09-04t09:00:00.000z_62fbb55aaad19b2ab402bdfe_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","tournament_center_2022-09-04t13:00:00.000z_62fdfb9faad19b1c8a02bf9b_uuid1","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
